"","P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"144","accuracy+numtrials","80%",NA,100,NA,"bounds_percent+z",NA,NA,"10%","10%",3,"accuracy+sample","25%",NA,50,0.128947113647189,0.167207869220897,999,2627,409134,107403
"145","accuracy+numtrials","80%",NA,100,NA,"bounds_percent+z",NA,NA,"10%","10%",3,"accuracy+sample","50%",NA,30,0.12958585664711,0.167042605565104,996,2627,409134,108270
"146","accuracy+numtrials","80%",NA,100,NA,"bounds_percent+z",NA,NA,"10%","10%",3,"accuracy+sample","50%",NA,50,0.12958585664711,0.167042605565104,996,2627,409134,108270
"147","accuracy+numtrials","80%",NA,100,NA,"bounds_percent+z",NA,NA,"10%","10%",3,"lower_bound_accuracy",NA,"10%",NA,0.128435240270146,0.165761571100198,960,2627,409134,119445
"148","accuracy+numtrials","80%",NA,100,NA,"bounds_percent+z",NA,NA,"10%","10%",3,"lower_bound_accuracy",NA,"5%",NA,0.129945096783095,0.166779372345494,977,2627,409134,114084
"149","accuracy+numtrials","80%",NA,100,NA,"bounds_percent+z",NA,NA,"10%","10%",3,"lower_bound_accuracy+sample",NA,"10%",30,0.128435240270146,0.165761571100198,960,2627,409134,119445
"150","accuracy+numtrials","80%",NA,100,NA,"bounds_percent+z",NA,NA,"10%","10%",3,"lower_bound_accuracy+sample",NA,"10%",50,0.128435240270146,0.165761571100198,960,2627,409134,119445
"151","accuracy+numtrials","80%",NA,100,NA,"bounds_percent+z",NA,NA,"10%","10%",3,"lower_bound_accuracy+sample",NA,"5%",30,0.129945096783095,0.166779372345494,977,2627,409134,114084
"152","accuracy+numtrials","80%",NA,100,NA,"bounds_percent+z",NA,NA,"10%","10%",3,"lower_bound_accuracy+sample",NA,"5%",50,0.129945096783095,0.166779372345494,977,2627,409134,114084
"153","accuracy+numtrials","80%",NA,100,NA,"bounds_percent+z",NA,NA,"10%","10%",3,"none",NA,NA,NA,0.128882711903086,0.167136568877217,1000,2627,409134,107092
"154","accuracy+numtrials","80%",NA,100,NA,"bounds_percent+z",NA,NA,"10%","5%",2.5,"accuracy","25%",NA,NA,0.109246802981794,0.137658897217429,999,2627,409134,101835
"155","accuracy+numtrials","80%",NA,100,NA,"bounds_percent+z",NA,NA,"10%","5%",2.5,"accuracy","50%",NA,NA,0.109609307580967,0.137665062736472,996,2627,409134,102755
"156","accuracy+numtrials","80%",NA,100,NA,"bounds_percent+z",NA,NA,"10%","5%",2.5,"accuracy+sample","25%",NA,30,0.109246802981794,0.137658897217429,999,2627,409134,101835
"157","accuracy+numtrials","80%",NA,100,NA,"bounds_percent+z",NA,NA,"10%","5%",2.5,"accuracy+sample","25%",NA,50,0.109246802981794,0.137658897217429,999,2627,409134,101835
"158","accuracy+numtrials","80%",NA,100,NA,"bounds_percent+z",NA,NA,"10%","5%",2.5,"accuracy+sample","50%",NA,30,0.109609307580967,0.137665062736472,996,2627,409134,102755
"159","accuracy+numtrials","80%",NA,100,NA,"bounds_percent+z",NA,NA,"10%","5%",2.5,"accuracy+sample","50%",NA,50,0.109609307580967,0.137665062736472,996,2627,409134,102755
"160","accuracy+numtrials","80%",NA,100,NA,"bounds_percent+z",NA,NA,"10%","5%",2.5,"lower_bound_accuracy",NA,"10%",NA,0.108236142291961,0.135964736023765,960,2627,409134,114391
"161","accuracy","75%",NA,NA,NA,"bounds_rt",160,3000,NA,NA,NA,"accuracy+sample","50%",NA,50,0.124541278850658,0.145966280653363,996,2681,409134,22878
"162","accuracy","75%",NA,NA,NA,"bounds_rt",160,3000,NA,NA,NA,"lower_bound_accuracy",NA,"10%",NA,0.123240314393469,0.142743220102109,960,2681,409134,36580
"163","accuracy","75%",NA,NA,NA,"bounds_rt",160,3000,NA,NA,NA,"lower_bound_accuracy",NA,"5%",NA,0.124434984884231,0.145811082465645,977,2681,409134,30043
"164","accuracy","75%",NA,NA,NA,"bounds_rt",160,3000,NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%",30,0.123240314393469,0.142743220102109,960,2681,409134,36580
"165","accuracy","75%",NA,NA,NA,"bounds_rt",160,3000,NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%",50,0.123240314393469,0.142743220102109,960,2681,409134,36580
"166","accuracy","75%",NA,NA,NA,"bounds_rt",160,3000,NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%",30,0.124434984884231,0.145811082465645,977,2681,409134,30043
"167","accuracy","75%",NA,NA,NA,"bounds_rt",160,3000,NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%",50,0.124434984884231,0.145811082465645,977,2681,409134,30043
"168","accuracy","75%",NA,NA,NA,"bounds_rt",160,3000,NA,NA,NA,"none",NA,NA,NA,0.12397879772716,0.146088152342573,1000,2681,409134,21344
"169","accuracy","75%",NA,NA,NA,"bounds_rt",200,2500,NA,NA,NA,"accuracy","25%",NA,NA,0.126163958264368,0.141596474454679,999,2681,409134,23529
"170","accuracy","75%",NA,NA,NA,"bounds_rt",200,2500,NA,NA,NA,"accuracy","50%",NA,NA,0.126720094688145,0.141337187290384,996,2681,409134,24669
"171","accuracy","75%",NA,NA,NA,"bounds_rt",200,2500,NA,NA,NA,"accuracy+sample","25%",NA,30,0.126163958264368,0.141596474454679,999,2681,409134,23529
"172","accuracy","75%",NA,NA,NA,"bounds_rt",200,2500,NA,NA,NA,"accuracy+sample","25%",NA,50,0.126163958264368,0.141596474454679,999,2681,409134,23529
"173","accuracy","75%",NA,NA,NA,"bounds_rt",200,2500,NA,NA,NA,"accuracy+sample","50%",NA,30,0.126720094688145,0.141337187290384,996,2681,409134,24669
"174","accuracy","75%",NA,NA,NA,"bounds_rt",200,2500,NA,NA,NA,"accuracy+sample","50%",NA,50,0.126720094688145,0.141337187290384,996,2681,409134,24669
"175","accuracy","75%",NA,NA,NA,"bounds_rt",200,2500,NA,NA,NA,"lower_bound_accuracy",NA,"10%",NA,0.125591591599156,0.13863471364468,960,2681,409134,38255
"176","accuracy","75%",NA,NA,NA,"bounds_rt",200,2500,NA,NA,NA,"lower_bound_accuracy",NA,"5%",NA,0.12674702888737,0.14141308129698,977,2681,409134,31763
"177","accuracy","75%",NA,NA,NA,"bounds_rt",200,2500,NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%",30,0.125591591599156,0.13863471364468,960,2681,409134,38255
"178","accuracy","75%",NA,NA,NA,"bounds_rt",200,2500,NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%",50,0.125591591599156,0.13863471364468,960,2681,409134,38255
"179","accuracy","75%",NA,NA,NA,"bounds_rt",200,2500,NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%",30,0.12674702888737,0.14141308129698,977,2681,409134,31763
"180","accuracy","75%",NA,NA,NA,"bounds_rt",200,2500,NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%",50,0.12674702888737,0.14141308129698,977,2681,409134,31763
"181","accuracy","75%",NA,NA,NA,"bounds_rt",200,2500,NA,NA,NA,"none",NA,NA,NA,0.126052883579438,0.141569168721221,1000,2681,409134,23161
"182","accuracy","75%",NA,NA,NA,"bounds_rt",200,3000,NA,NA,NA,"accuracy","25%",NA,NA,0.124026406499123,0.146181411340174,999,2681,409134,21844
"183","accuracy","75%",NA,NA,NA,"bounds_rt",200,3000,NA,NA,NA,"accuracy","50%",NA,NA,0.124544389770036,0.145964816079466,996,2681,409134,23006
"184","accuracy","75%",NA,NA,NA,"bounds_rt",200,3000,NA,NA,NA,"accuracy+sample","25%",NA,30,0.124026406499123,0.146181411340174,999,2681,409134,21844
"185","accuracy","75%",NA,NA,NA,"bounds_rt",200,3000,NA,NA,NA,"accuracy+sample","25%",NA,50,0.124026406499123,0.146181411340174,999,2681,409134,21844
"186","accuracy","75%",NA,NA,NA,"bounds_rt",200,3000,NA,NA,NA,"accuracy+sample","50%",NA,30,0.124544389770036,0.145964816079466,996,2681,409134,23006
"187","accuracy","75%",NA,NA,NA,"bounds_rt",200,3000,NA,NA,NA,"accuracy+sample","50%",NA,50,0.124544389770036,0.145964816079466,996,2681,409134,23006
"188","accuracy","75%",NA,NA,NA,"bounds_rt",200,3000,NA,NA,NA,"lower_bound_accuracy",NA,"10%",NA,0.123265698291359,0.142708459011236,960,2681,409134,36705
"189","accuracy","75%",NA,NA,NA,"bounds_rt",200,3000,NA,NA,NA,"lower_bound_accuracy",NA,"5%",NA,0.12444621869759,0.145776048072349,977,2681,409134,30170
"190","accuracy","75%",NA,NA,NA,"bounds_rt",200,3000,NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%",30,0.123265698291359,0.142708459011236,960,2681,409134,36705
"191","accuracy","75%",NA,NA,NA,"bounds_rt",200,3000,NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%",50,0.123265698291359,0.142708459011236,960,2681,409134,36705
"192","accuracy","75%",NA,NA,NA,"bounds_rt",200,3000,NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%",30,0.12444621869759,0.145776048072349,977,2681,409134,30170
"193","accuracy","75%",NA,NA,NA,"bounds_rt",200,3000,NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%",50,0.12444621869759,0.145776048072349,977,2681,409134,30170
"194","accuracy","75%",NA,NA,NA,"bounds_rt",200,3000,NA,NA,NA,"none",NA,NA,NA,0.123966528225497,0.146120498334904,1000,2681,409134,21473
"195","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,2500,NA,NA,2.5,"accuracy","25%",NA,NA,0.111751246414791,0.118479224534529,999,2681,409134,29078
"196","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,2500,NA,NA,2.5,"accuracy","50%",NA,NA,0.111982740784004,0.118479064573843,996,2681,409134,30124
"197","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,2500,NA,NA,2.5,"accuracy+sample","25%",NA,30,0.111751246414791,0.118479224534529,999,2681,409134,29078
"198","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,2500,NA,NA,2.5,"accuracy+sample","25%",NA,50,0.111751246414791,0.118479224534529,999,2681,409134,29078
"199","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,2500,NA,NA,2.5,"accuracy+sample","50%",NA,30,0.111982740784004,0.118479064573843,996,2681,409134,30124
"200","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,2500,NA,NA,2.5,"accuracy+sample","50%",NA,50,0.111982740784004,0.118479064573843,996,2681,409134,30124
"201","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,2500,NA,NA,2.5,"lower_bound_accuracy",NA,"10%",NA,0.110997202712076,0.117248972594452,960,2681,409134,43101
"202","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,2500,NA,NA,2.5,"lower_bound_accuracy",NA,"5%",NA,0.111964669598063,0.118312501757958,977,2681,409134,36865
"203","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,2500,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"10%",30,0.110997202712076,0.117248972594452,960,2681,409134,43101
"204","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,2500,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"10%",50,0.110997202712076,0.117248972594452,960,2681,409134,43101
"205","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,2500,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"5%",30,0.111964669598063,0.118312501757958,977,2681,409134,36865
"206","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,2500,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"5%",50,0.111964669598063,0.118312501757958,977,2681,409134,36865
"207","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,2500,NA,NA,2.5,"none",NA,NA,NA,0.11175496183294,0.118419969061857,1000,2681,409134,28719
"208","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,2500,NA,NA,3,"accuracy","25%",NA,NA,0.115696737758773,0.123835000048751,999,2681,409134,27145
"209","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,2500,NA,NA,3,"accuracy","50%",NA,NA,0.115908474533013,0.123835109252464,996,2681,409134,28221
"210","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,2500,NA,NA,3,"accuracy+sample","25%",NA,30,0.115696737758773,0.123835000048751,999,2681,409134,27145
"211","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,2500,NA,NA,3,"accuracy+sample","25%",NA,50,0.115696737758773,0.123835000048751,999,2681,409134,27145
"212","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,2500,NA,NA,3,"accuracy+sample","50%",NA,30,0.115908474533013,0.123835109252464,996,2681,409134,28221
"213","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,2500,NA,NA,3,"accuracy+sample","50%",NA,50,0.115908474533013,0.123835109252464,996,2681,409134,28221
"214","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,2500,NA,NA,3,"lower_bound_accuracy",NA,"10%",NA,0.114868682033357,0.122218952501879,960,2681,409134,41400
"215","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,2500,NA,NA,3,"lower_bound_accuracy",NA,"5%",NA,0.115796047920451,0.123696216007769,977,2681,409134,35074
"216","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,2500,NA,NA,3,"lower_bound_accuracy+sample",NA,"10%",30,0.114868682033357,0.122218952501879,960,2681,409134,41400
"217","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,2500,NA,NA,3,"lower_bound_accuracy+sample",NA,"10%",50,0.114868682033357,0.122218952501879,960,2681,409134,41400
"218","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,2500,NA,NA,3,"lower_bound_accuracy+sample",NA,"5%",30,0.115796047920451,0.123696216007769,977,2681,409134,35074
"219","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,2500,NA,NA,3,"lower_bound_accuracy+sample",NA,"5%",50,0.115796047920451,0.123696216007769,977,2681,409134,35074
"220","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,2500,NA,NA,3,"none",NA,NA,NA,0.115712286109495,0.123773981638265,1000,2681,409134,26783
"221","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,3000,NA,NA,2.5,"accuracy","25%",NA,NA,0.108488183501496,0.114878947553301,999,2681,409134,28327
"222","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,3000,NA,NA,2.5,"accuracy","50%",NA,NA,0.108716533859619,0.114874154324476,996,2681,409134,29383
"223","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,3000,NA,NA,2.5,"accuracy+sample","25%",NA,30,0.108488183501496,0.114878947553301,999,2681,409134,28327
"224","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,3000,NA,NA,2.5,"accuracy+sample","25%",NA,50,0.108488183501496,0.114878947553301,999,2681,409134,28327
"225","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,3000,NA,NA,2.5,"accuracy+sample","50%",NA,30,0.108716533859619,0.114874154324476,996,2681,409134,29383
"226","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,3000,NA,NA,2.5,"accuracy+sample","50%",NA,50,0.108716533859619,0.114874154324476,996,2681,409134,29383
"227","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,3000,NA,NA,2.5,"lower_bound_accuracy",NA,"10%",NA,0.107843276954711,0.113547864782785,960,2681,409134,42422
"228","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,3000,NA,NA,2.5,"lower_bound_accuracy",NA,"5%",NA,0.108741960784314,0.114686098882666,977,2681,409134,36156
"229","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,3000,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"10%",30,0.107843276954711,0.113547864782785,960,2681,409134,42422
"230","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,3000,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"10%",50,0.107843276954711,0.113547864782785,960,2681,409134,42422
"231","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,3000,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"5%",30,0.108741960784314,0.114686098882666,977,2681,409134,36156
"232","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,3000,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"5%",50,0.108741960784314,0.114686098882666,977,2681,409134,36156
"233","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,3000,NA,NA,2.5,"none",NA,NA,NA,0.108483489241118,0.114821532144719,1000,2681,409134,27967
"234","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,3000,NA,NA,3,"accuracy","25%",NA,NA,0.112476888623161,0.120043505478294,999,2681,409134,26493
"235","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,3000,NA,NA,3,"accuracy","50%",NA,NA,0.112737302466694,0.119991920680732,996,2681,409134,27576
"236","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,3000,NA,NA,3,"accuracy+sample","25%",NA,30,0.112476888623161,0.120043505478294,999,2681,409134,26493
"237","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,3000,NA,NA,3,"accuracy+sample","25%",NA,50,0.112476888623161,0.120043505478294,999,2681,409134,26493
"238","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,3000,NA,NA,3,"accuracy+sample","50%",NA,30,0.112737302466694,0.119991920680732,996,2681,409134,27576
"239","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,3000,NA,NA,3,"accuracy+sample","50%",NA,50,0.112737302466694,0.119991920680732,996,2681,409134,27576
"240","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,3000,NA,NA,3,"lower_bound_accuracy",NA,"10%",NA,0.111681888474162,0.118419646580383,960,2681,409134,40806
"241","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,3000,NA,NA,3,"lower_bound_accuracy",NA,"5%",NA,0.112660233267936,0.119860337730033,977,2681,409134,34462
"242","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,3000,NA,NA,3,"lower_bound_accuracy+sample",NA,"10%",30,0.111681888474162,0.118419646580383,960,2681,409134,40806
"243","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,3000,NA,NA,3,"lower_bound_accuracy+sample",NA,"10%",50,0.111681888474162,0.118419646580383,960,2681,409134,40806
"244","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,3000,NA,NA,3,"lower_bound_accuracy+sample",NA,"5%",30,0.112660233267936,0.119860337730033,977,2681,409134,34462
"245","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,3000,NA,NA,3,"lower_bound_accuracy+sample",NA,"5%",50,0.112660233267936,0.119860337730033,977,2681,409134,34462
"246","accuracy","75%",NA,NA,NA,"bounds_rt+z",100,3000,NA,NA,3,"none",NA,NA,NA,0.112468021848483,0.119983736227602,1000,2681,409134,26129
"247","accuracy","75%",NA,NA,NA,"bounds_rt+z",160,2500,NA,NA,2.5,"accuracy","25%",NA,NA,0.111735238064464,0.118525084141726,999,2681,409134,29227
"248","accuracy","75%",NA,NA,NA,"bounds_rt+z",160,2500,NA,NA,2.5,"accuracy","50%",NA,NA,0.111979215444406,0.11851587398414,996,2681,409134,30272
"249","accuracy","75%",NA,NA,NA,"bounds_rt+z",160,2500,NA,NA,2.5,"accuracy+sample","25%",NA,30,0.111735238064464,0.118525084141726,999,2681,409134,29227
"250","accuracy","75%",NA,NA,NA,"bounds_rt+z",160,2500,NA,NA,2.5,"accuracy+sample","25%",NA,50,0.111735238064464,0.118525084141726,999,2681,409134,29227
"251","accuracy","75%",NA,NA,NA,"bounds_rt+z",160,2500,NA,NA,2.5,"accuracy+sample","50%",NA,30,0.111979215444406,0.11851587398414,996,2681,409134,30272
"252","accuracy","75%",NA,NA,NA,"bounds_rt+z",160,2500,NA,NA,2.5,"accuracy+sample","50%",NA,50,0.111979215444406,0.11851587398414,996,2681,409134,30272
"253","accuracy","75%",NA,NA,NA,"bounds_rt+z",160,2500,NA,NA,2.5,"lower_bound_accuracy",NA,"10%",NA,0.110957630289811,0.117268969265363,960,2681,409134,43245
"254","accuracy","75%",NA,NA,NA,"bounds_rt+z",160,2500,NA,NA,2.5,"lower_bound_accuracy",NA,"5%",NA,0.111957458604534,0.118355277503028,977,2681,409134,37011
"255","accuracy","75%",NA,NA,NA,"bounds_rt+z",160,2500,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"10%",30,0.110957630289811,0.117268969265363,960,2681,409134,43245
"256","accuracy","75%",NA,NA,NA,"bounds_rt+z",160,2500,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"10%",50,0.110957630289811,0.117268969265363,960,2681,409134,43245
"257","accuracy","75%",NA,NA,NA,"bounds_rt+z",160,2500,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"5%",30,0.111957458604534,0.118355277503028,977,2681,409134,37011
"258","accuracy","75%",NA,NA,NA,"bounds_rt+z",160,2500,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"5%",50,0.111957458604534,0.118355277503028,977,2681,409134,37011
"259","accuracy","75%",NA,NA,NA,"bounds_rt+z",160,2500,NA,NA,2.5,"none",NA,NA,NA,0.111739362927338,0.118465819236893,1000,2681,409134,28868
"260","accuracy","75%",NA,NA,NA,"bounds_rt+z",160,2500,NA,NA,3,"accuracy","25%",NA,NA,0.115730489599296,0.123905646943353,999,2681,409134,27297
"261","accuracy","75%",NA,NA,NA,"bounds_rt+z",160,2500,NA,NA,3,"accuracy","50%",NA,NA,0.115954819768308,0.123898228702279,996,2681,409134,28372
"262","accuracy","75%",NA,NA,NA,"bounds_rt+z",160,2500,NA,NA,3,"accuracy+sample","25%",NA,30,0.115730489599296,0.123905646943353,999,2681,409134,27297
"263","accuracy","75%",NA,NA,NA,"bounds_rt+z",160,2500,NA,NA,3,"accuracy+sample","25%",NA,50,0.115730489599296,0.123905646943353,999,2681,409134,27297
"264","accuracy","75%",NA,NA,NA,"bounds_rt+z",160,2500,NA,NA,3,"accuracy+sample","50%",NA,30,0.115954819768308,0.123898228702279,996,2681,409134,28372
"265","accuracy","75%",NA,NA,NA,"bounds_rt+z",160,2500,NA,NA,3,"accuracy+sample","50%",NA,50,0.115954819768308,0.123898228702279,996,2681,409134,28372
"266","accuracy","75%",NA,NA,NA,"bounds_rt+z",160,2500,NA,NA,3,"lower_bound_accuracy",NA,"10%",NA,0.114880702897417,0.122267589802307,960,2681,409134,41547
"267","accuracy","75%",NA,NA,NA,"bounds_rt+z",160,2500,NA,NA,3,"lower_bound_accuracy",NA,"5%",NA,0.115839524730197,0.12376164982572,977,2681,409134,35223
"268","accuracy","75%",NA,NA,NA,"bounds_rt+z",160,2500,NA,NA,3,"lower_bound_accuracy+sample",NA,"10%",30,0.114880702897417,0.122267589802307,960,2681,409134,41547
"269","accuracy","75%",NA,NA,NA,"bounds_rt+z",160,2500,NA,NA,3,"lower_bound_accuracy+sample",NA,"10%",50,0.114880702897417,0.122267589802307,960,2681,409134,41547
"270","accuracy","75%",NA,NA,NA,"bounds_rt+z",160,2500,NA,NA,3,"lower_bound_accuracy+sample",NA,"5%",30,0.115839524730197,0.12376164982572,977,2681,409134,35223
"271","accuracy","75%",NA,NA,NA,"bounds_rt+z",160,2500,NA,NA,3,"lower_bound_accuracy+sample",NA,"5%",50,0.115839524730197,0.12376164982572,977,2681,409134,35223
"272","accuracy","75%",NA,NA,NA,"bounds_rt+z",160,2500,NA,NA,3,"none",NA,NA,NA,0.115746398794758,0.123844638437154,1000,2681,409134,26935
"273","accuracy","75%",NA,NA,NA,"bounds_rt+z",160,3000,NA,NA,2.5,"accuracy","25%",NA,NA,0.108523831140152,0.114935144576273,999,2681,409134,28476
"274","accuracy","75%",NA,NA,NA,"bounds_rt+z",160,3000,NA,NA,2.5,"accuracy","50%",NA,NA,0.108763966366734,0.114919743242171,996,2681,409134,29531
"275","accuracy","75%",NA,NA,NA,"bounds_rt+z",160,3000,NA,NA,2.5,"accuracy+sample","25%",NA,30,0.108523831140152,0.114935144576273,999,2681,409134,28476
"276","accuracy","75%",NA,NA,NA,"bounds_rt+z",160,3000,NA,NA,2.5,"accuracy+sample","25%",NA,50,0.108523831140152,0.114935144576273,999,2681,409134,28476
"277","accuracy","75%",NA,NA,NA,"bounds_rt+z",160,3000,NA,NA,2.5,"accuracy+sample","50%",NA,30,0.108763966366734,0.114919743242171,996,2681,409134,29531
"278","accuracy","75%",NA,NA,NA,"bounds_rt+z",160,3000,NA,NA,2.5,"accuracy+sample","50%",NA,50,0.108763966366734,0.114919743242171,996,2681,409134,29531
"279","accuracy","75%",NA,NA,NA,"bounds_rt+z",160,3000,NA,NA,2.5,"lower_bound_accuracy",NA,"10%",NA,0.107844777254845,0.113551870088599,960,2681,409134,42565
"280","accuracy","75%",NA,NA,NA,"bounds_rt+z",160,3000,NA,NA,2.5,"lower_bound_accuracy",NA,"5%",NA,0.108774003906645,0.114711705446984,977,2681,409134,36301
"281","accuracy","75%",NA,NA,NA,"bounds_rt+z",160,3000,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"10%",30,0.107844777254845,0.113551870088599,960,2681,409134,42565
